Distance(km),Fuel Type,Location,Manufacturing Year,Price in INR,Make,Model
128527.0,LPG,NA,2006.0,122000.0,Maruti ,wagon[r LXI
128527.0,LPG,NA,2006.0,122000.0,Maruti ,wagon[r LXI
55958.0,petrol,NA,2010.0,210000.0,Maruti ,wagon[r LXI
55958.0,petrol,NA,2010.0,210000.0,Maruti ,wagon[r LXI
104870.0,petrol,NA,2008.0,135000.0,Maruti ,wagon[r LXI
72677.0,petrol,NA,2007.0,130000.0,Maruti ,wagon[r LXI
97143.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LXI
54725.0,petrol,NA,2011.0,300000.0,Maruti ,wagon[r LXI
104870.0,petrol,NA,2008.0,135000.0,Maruti ,wagon[r LXI
72202.0,petrol,NA,2009.0,185000.0,Maruti ,wagon[r LXI
54725.0,petrol,NA,2011.0,300000.0,Maruti ,wagon[r LXI
104870.0,petrol,NA,2008.0,135000.0,Maruti ,wagon[r LXI
249580.0,petrol,NA,2010.0,100000.0,Maruti ,wagon[r LXI
82917.0,petrol,NA,2009.0,195000.0,Maruti ,wagon[r LXI
84905.0,petrol,NA,2013.0,320000.0,Maruti ,wagon[r LXI
113142.0,CNG,NA,2013.0,250000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
113142.0,CNG,NA,2013.0,250000.0,Maruti ,wagon[r LXI
67406.0,LPG,NA,2010.0,215000.0,Maruti ,wagon[r LXI
13274.0,petrol,NA,2015.0,370000.0,Maruti ,wagon[r LXI
103341.0,petrol,NA,2009.0,188500.0,Maruti ,wagon[r LXI
68649.0,petrol,NA,2010.0,265000.0,Maruti ,wagon[r LXI
113142.0,CNG,NA,2013.0,250000.0,Maruti ,wagon[r LXI
13274.0,petrol,NA,2015.0,370000.0,Maruti ,wagon[r LXI
67406.0,LPG,NA,2010.0,215000.0,Maruti ,wagon[r LXI
67406.0,LPG,NA,2010.0,215000.0,Maruti ,wagon[r LXI
103341.0,petrol,NA,2009.0,188500.0,Maruti ,wagon[r LXI
64234.0,petrol,NA,2009.0,195000.0,Maruti ,wagon[r LXI
13274.0,petrol,NA,2015.0,370000.0,Maruti ,wagon[r LXI
13274.0,petrol,NA,2015.0,370000.0,Maruti ,wagon[r LXI
72202.0,petrol,NA,2009.0,185000.0,Maruti ,wagon[r LXI
54725.0,petrol,NA,2011.0,300000.0,Maruti ,wagon[r LXI
97143.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LXI
72677.0,petrol,NA,2007.0,130000.0,Maruti ,wagon[r LXI
82917.0,petrol,NA,2009.0,195000.0,Maruti ,wagon[r LXI
72202.0,petrol,NA,2009.0,185000.0,Maruti ,wagon[r LXI
84905.0,petrol,NA,2013.0,320000.0,Maruti ,wagon[r LXI
64234.0,petrol,NA,2009.0,195000.0,Maruti ,wagon[r LXI
68649.0,petrol,NA,2010.0,265000.0,Maruti ,wagon[r LXI
82917.0,petrol,NA,2009.0,195000.0,Maruti ,wagon[r LXI
84905.0,petrol,NA,2013.0,320000.0,Maruti ,wagon[r LXI
113142.0,CNG,NA,2013.0,250000.0,Maruti ,wagon[r LXI
249580.0,petrol,NA,2010.0,100000.0,Maruti ,wagon[r LXI
104870.0,petrol,NA,2008.0,135000.0,Maruti ,wagon[r LXI
54725.0,petrol,NA,2011.0,300000.0,Maruti ,wagon[r LXI
105244.0,petrol,NA,2005.0,80000.0,Maruti ,wagon[r LXI
104870.0,petrol,NA,2008.0,135000.0,Maruti ,wagon[r LXI
249580.0,petrol,NA,2010.0,100000.0,Maruti ,wagon[r LXI
67406.0,LPG,NA,2010.0,215000.0,Maruti ,wagon[r LXI
104870.0,petrol,NA,2008.0,135000.0,Maruti ,wagon[r LXI
249580.0,petrol,NA,2010.0,100000.0,Maruti ,wagon[r LXI
54725.0,petrol,NA,2011.0,300000.0,Maruti ,wagon[r LXI
97143.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LXI
72677.0,petrol,NA,2007.0,130000.0,Maruti ,wagon[r LXI
72677.0,petrol,NA,2007.0,130000.0,Maruti ,wagon[r LXI
54725.0,petrol,NA,2011.0,300000.0,Maruti ,wagon[r LXI
97143.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LXI
97385.0,petrol,NA,2005.0,140000.0,Maruti ,wagon[r LXI
72202.0,petrol,NA,2009.0,185000.0,Maruti ,wagon[r LXI
55958.0,petrol,NA,2010.0,210000.0,Maruti ,wagon[r LXI
54725.0,petrol,NA,2011.0,300000.0,Maruti ,wagon[r LXI
97143.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LXI
54725.0,petrol,NA,2011.0,300000.0,Maruti ,wagon[r LXI
104870.0,petrol,NA,2008.0,135000.0,Maruti ,wagon[r LXI
72677.0,petrol,NA,2007.0,130000.0,Maruti ,wagon[r LXI
76904.0,petrol,NA,2009.0,200000.0,Maruti ,wagon[r LXI
13274.0,petrol,NA,2015.0,370000.0,Maruti ,wagon[r LXI
113142.0,CNG,NA,2013.0,250000.0,Maruti ,wagon[r LXI
67406.0,LPG,NA,2010.0,215000.0,Maruti ,wagon[r LXI
84905.0,petrol,NA,2013.0,320000.0,Maruti ,wagon[r LXI
13274.0,petrol,NA,2015.0,370000.0,Maruti ,wagon[r LXI
68649.0,petrol,NA,2010.0,265000.0,Maruti ,wagon[r LXI
64234.0,petrol,NA,2009.0,195000.0,Maruti ,wagon[r LXI
55958.0,petrol,NA,2010.0,210000.0,Maruti ,wagon[r LXI
103341.0,petrol,NA,2009.0,188500.0,Maruti ,wagon[r LXI
84905.0,petrol,NA,2013.0,320000.0,Maruti ,wagon[r LXI
113142.0,CNG,NA,2013.0,250000.0,Maruti ,wagon[r LXI
13274.0,petrol,NA,2015.0,370000.0,Maruti ,wagon[r LXI
103341.0,petrol,NA,2009.0,188500.0,Maruti ,wagon[r LXI
72202.0,petrol,NA,2009.0,185000.0,Maruti ,wagon[r LXI
55958.0,petrol,NA,2010.0,210000.0,Maruti ,wagon[r LXI
97143.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LXI
72677.0,petrol,NA,2007.0,130000.0,Maruti ,wagon[r LXI
76904.0,petrol,NA,2009.0,200000.0,Maruti ,wagon[r LXI
91815.0,CNG,NA,2013.0,310000.0,Maruti ,wagon[r LXI
65806.0,petrol,NA,2009.0,125000.0,Maruti ,wagon[r LXI
93104.0,petrol,NA,2007.0,90000.0,Maruti ,wagon[r LXI
64226.0,petrol,NA,2010.0,210000.0,Maruti ,wagon[r LXI
125089.0,petrol,NA,2007.0,115000.0,Maruti ,wagon[r LXI
84993.0,LPG,NA,2010.0,185000.0,Maruti ,wagon[r LXI
128527.0,LPG,NA,2006.0,122000.0,Maruti ,wagon[r LXI
64226.0,petrol,NA,2010.0,210000.0,Maruti ,wagon[r LXI
91815.0,CNG,NA,2013.0,310000.0,Maruti ,wagon[r LXI
65806.0,petrol,NA,2009.0,125000.0,Maruti ,wagon[r LXI
85235.0,CNG,NA,2011.0,250000.0,Maruti ,wagon[r LXI
125089.0,petrol,NA,2007.0,115000.0,Maruti ,wagon[r LXI
84993.0,LPG,NA,2010.0,185000.0,Maruti ,wagon[r LXI
113142.0,CNG,NA,2013.0,250000.0,Maruti ,wagon[r LXI
68649.0,petrol,NA,2010.0,265000.0,Maruti ,wagon[r LXI
84905.0,petrol,NA,2013.0,320000.0,Maruti ,wagon[r LXI
84905.0,petrol,NA,2013.0,320000.0,Maruti ,wagon[r LXI
67406.0,LPG,NA,2010.0,215000.0,Maruti ,wagon[r LXI
13274.0,petrol,NA,2015.0,370000.0,Maruti ,wagon[r LXI
13274.0,petrol,NA,2015.0,370000.0,Maruti ,wagon[r LXI
103341.0,petrol,NA,2009.0,188500.0,Maruti ,wagon[r LXI
103341.0,petrol,NA,2009.0,188500.0,Maruti ,wagon[r LXI
67406.0,LPG,NA,2010.0,215000.0,Maruti ,wagon[r LXI
113142.0,CNG,NA,2013.0,250000.0,Maruti ,wagon[r LXI
103341.0,petrol,NA,2009.0,188500.0,Maruti ,wagon[r LXI
13274.0,petrol,NA,2015.0,370000.0,Maruti ,wagon[r LXI
103341.0,petrol,NA,2009.0,188500.0,Maruti ,wagon[r LXI
67406.0,LPG,NA,2010.0,215000.0,Maruti ,wagon[r LXI
67406.0,LPG,NA,2010.0,215000.0,Maruti ,wagon[r LXI
68649.0,petrol,NA,2010.0,265000.0,Maruti ,wagon[r LXI
67406.0,LPG,NA,2010.0,215000.0,Maruti ,wagon[r LXI
67406.0,LPG,NA,2010.0,215000.0,Maruti ,wagon[r LXI
113142.0,CNG,NA,2013.0,250000.0,Maruti ,wagon[r LXI
64234.0,petrol,NA,2009.0,195000.0,Maruti ,wagon[r LXI
84905.0,petrol,NA,2013.0,320000.0,Maruti ,wagon[r LXI
82917.0,petrol,NA,2009.0,195000.0,Maruti ,wagon[r LXI
68649.0,petrol,NA,2010.0,265000.0,Maruti ,wagon[r LXI
84905.0,petrol,NA,2013.0,320000.0,Maruti ,wagon[r LXI
113142.0,CNG,NA,2013.0,250000.0,Maruti ,wagon[r LXI
82917.0,petrol,NA,2009.0,195000.0,Maruti ,wagon[r LXI
84905.0,petrol,NA,2013.0,320000.0,Maruti ,wagon[r LXI
64234.0,petrol,NA,2009.0,195000.0,Maruti ,wagon[r LXI
68649.0,petrol,NA,2010.0,265000.0,Maruti ,wagon[r LXI
84905.0,petrol,NA,2013.0,320000.0,Maruti ,wagon[r LXI
113142.0,CNG,NA,2013.0,250000.0,Maruti ,wagon[r LXI
82917.0,petrol,NA,2009.0,195000.0,Maruti ,wagon[r LXI
84905.0,petrol,NA,2013.0,320000.0,Maruti ,wagon[r LXI
64234.0,petrol,NA,2009.0,195000.0,Maruti ,wagon[r LXI
134125.0,LPG,NA,2012.0,215000.0,Maruti ,wagon[r LXI
168082.0,petrol,NA,2008.0,125000.0,Maruti ,wagon[r LXI
105051.0,petrol,NA,2008.0,135000.0,Maruti ,wagon[r LXI
83447.0,petrol,NA,2007.0,100000.0,Maruti ,wagon[r LXI
83447.0,petrol,NA,2007.0,100000.0,Maruti ,wagon[r LXI
83447.0,petrol,NA,2007.0,100000.0,Maruti ,wagon[r LXI
83447.0,petrol,NA,2007.0,100000.0,Maruti ,wagon[r LXI
40520.0,LPG,NA,2008.0,220000.0,Maruti ,wagon[r LXI
40520.0,LPG,NA,2008.0,220000.0,Maruti ,wagon[r LXI
40520.0,LPG,NA,2008.0,220000.0,Maruti ,wagon[r LXI
40520.0,LPG,NA,2008.0,220000.0,Maruti ,wagon[r LXI
97846.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
40520.0,LPG,NA,2008.0,220000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
97846.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
40520.0,LPG,NA,2008.0,220000.0,Maruti ,wagon[r LXI
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
64748.0,LPG,NA,2008.0,170000.0,Maruti ,wagon[r LXI
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
144637.0,petrol,NA,2008.0,142000.0,Maruti ,wagon[r LXI
30729.0,CNG,NA,2016.0,367000.0,Maruti ,wagon[r LXI
121992.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
84843.0,petrol,NA,2009.0,220000.0,Maruti ,wagon[r LXI
64748.0,LPG,NA,2008.0,170000.0,Maruti ,wagon[r LXI
30850.0,petrol,NA,2014.0,270000.0,Maruti ,wagon[r LXI
48812.0,petrol,NA,2007.0,210000.0,Maruti ,wagon[r LXI
84843.0,petrol,NA,2009.0,220000.0,Maruti ,wagon[r LXI
168082.0,petrol,NA,2008.0,125000.0,Maruti ,wagon[r LXI
84843.0,petrol,NA,2009.0,220000.0,Maruti ,wagon[r LXI
84843.0,petrol,NA,2009.0,220000.0,Maruti ,wagon[r LXI
64748.0,LPG,NA,2008.0,170000.0,Maruti ,wagon[r LXI
39652.0,petrol,NA,2009.0,315000.0,Maruti ,wagon[r LXI
78000.0,petrol,NA,2010.0,210000.0,Maruti ,wagon[r LXI
98556.0,petrol,NA,2010.0,175000.0,Maruti ,wagon[r LXI
78000.0,petrol,NA,2010.0,210000.0,Maruti ,wagon[r LXI
98556.0,petrol,NA,2010.0,175000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
40520.0,LPG,NA,2008.0,220000.0,Maruti ,wagon[r LXI
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
40520.0,LPG,NA,2008.0,220000.0,Maruti ,wagon[r LXI
97846.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
40520.0,LPG,NA,2008.0,220000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
97846.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
40520.0,LPG,NA,2008.0,220000.0,Maruti ,wagon[r LXI
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
121992.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
97846.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
97846.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
97846.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
97846.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
97846.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
98556.0,petrol,NA,2010.0,175000.0,Maruti ,wagon[r LXI
97846.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
98556.0,petrol,NA,2010.0,175000.0,Maruti ,wagon[r LXI
98556.0,petrol,NA,2010.0,175000.0,Maruti ,wagon[r LXI
97846.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
29707.0,petrol,NA,2007.0,170000.0,Maruti ,wagon[r LXI
30850.0,petrol,NA,2014.0,270000.0,Maruti ,wagon[r LXI
30850.0,petrol,NA,2014.0,270000.0,Maruti ,wagon[r LXI
30729.0,CNG,NA,2016.0,367000.0,Maruti ,wagon[r LXI
30729.0,CNG,NA,2016.0,367000.0,Maruti ,wagon[r LXI
48812.0,petrol,NA,2007.0,210000.0,Maruti ,wagon[r LXI
30729.0,CNG,NA,2016.0,367000.0,Maruti ,wagon[r LXI
168082.0,petrol,NA,2008.0,125000.0,Maruti ,wagon[r LXI
68079.0,petrol,NA,2006.0,145000.0,Maruti ,wagon[r LX
116464.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LX
68079.0,petrol,NA,2006.0,145000.0,Maruti ,wagon[r LX
90732.0,petrol,NA,2005.0,80000.0,Maruti ,wagon[r LX
116464.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LX
116464.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LX
116464.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LX
116464.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LX
90732.0,petrol,NA,2005.0,80000.0,Maruti ,wagon[r LX
90732.0,petrol,NA,2005.0,80000.0,Maruti ,wagon[r LX
68079.0,petrol,NA,2006.0,145000.0,Maruti ,wagon[r LX
68079.0,petrol,NA,2006.0,145000.0,Maruti ,wagon[r LX
90732.0,petrol,NA,2005.0,80000.0,Maruti ,wagon[r LX
90732.0,petrol,NA,2005.0,80000.0,Maruti ,wagon[r LX
90732.0,petrol,NA,2005.0,80000.0,Maruti ,wagon[r LX
116464.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LX
116464.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LX
90732.0,petrol,NA,2005.0,80000.0,Maruti ,wagon[r LX
90732.0,petrol,NA,2005.0,80000.0,Maruti ,wagon[r LX
116464.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LX
116464.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LX
116464.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LX
90732.0,petrol,NA,2005.0,80000.0,Maruti ,wagon[r LX
116464.0,petrol,NA,2005.0,125000.0,Maruti ,wagon[r LX
48812.0,petrol,NA,2007.0,210000.0,Maruti ,wagon[r LXI
64748.0,LPG,NA,2008.0,170000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
48812.0,petrol,NA,2007.0,210000.0,Maruti ,wagon[r LXI
48812.0,petrol,NA,2007.0,210000.0,Maruti ,wagon[r LXI
84843.0,petrol,NA,2009.0,220000.0,Maruti ,wagon[r LXI
168082.0,petrol,NA,2008.0,125000.0,Maruti ,wagon[r LXI
64748.0,LPG,NA,2008.0,170000.0,Maruti ,wagon[r LXI
121992.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
55958.0,petrol,NA,2010.0,210000.0,Maruti ,wagon[r LXI
84843.0,petrol,NA,2009.0,220000.0,Maruti ,wagon[r LXI
121992.0,petrol,NA,2004.0,90000.0,Maruti ,wagon[r LXI
30850.0,petrol,NA,2014.0,270000.0,Maruti ,wagon[r LXI
84843.0,petrol,NA,2009.0,220000.0,Maruti ,wagon[r LXI
48812.0,petrol,NA,2007.0,210000.0,Maruti ,wagon[r LXI
168082.0,petrol,NA,2008.0,125000.0,Maruti ,wagon[r LXI
84843.0,petrol,NA,2009.0,220000.0,Maruti ,wagon[r LXI
84843.0,petrol,NA,2009.0,220000.0,Maruti ,wagon[r LXI
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
30729.0,CNG,NA,2016.0,367000.0,Maruti ,wagon[r LXI
48812.0,petrol,NA,2007.0,210000.0,Maruti ,wagon[r LXI
30729.0,CNG,NA,2016.0,367000.0,Maruti ,wagon[r LXI
48812.0,petrol,NA,2007.0,210000.0,Maruti ,wagon[r LXI
30729.0,CNG,NA,2016.0,367000.0,Maruti ,wagon[r LXI
48812.0,petrol,NA,2007.0,210000.0,Maruti ,wagon[r LXI
61528.0,petrol,NA,2012.0,255000.0,Maruti ,wagon[r LXI
30729.0,CNG,NA,2016.0,367000.0,Maruti ,wagon[r LXI
30729.0,CNG,NA,2016.0,367000.0,Maruti ,wagon[r LXI
48812.0,petrol,NA,2007.0,210000.0,Maruti ,wagon[r LXI
30729.0,CNG,NA,2016.0,367000.0,Maruti ,wagon[r LXI
48812.0,petrol,NA,2007.0,210000.0,Maruti ,wagon[r LXI
168082.0,petrol,NA,2008.0,125000.0,Maruti ,wagon[r LXI
30729.0,CNG,NA,2016.0,367000.0,Maruti ,wagon[r LXI
48812.0,petrol,NA,2007.0,210000.0,Maruti ,wagon[r LXI
30850.0,petrol,NA,2014.0,270000.0,Maruti ,wagon[r LXI
98589.0,petrol,NA,2013.0,245000.0,Maruti ,wagon[r LXI
43865.0,petrol,NA,2011.0,255000.0,Maruti ,wagon[r LXI
100443.0,CNG,NA,2011.0,255000.0,Maruti ,wagon[r LXI
105051.0,petrol,NA,2008.0,135000.0,Maruti ,wagon[r LXI
71652.0,CNG,NA,2011.0,260000.0,Maruti ,wagon[r LXI
104000.0,petrol,NA,2007.0,165000.0,Maruti ,wagon[r LXI
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
39652.0,petrol,NA,2009.0,315000.0,Maruti ,wagon[r LXI
64748.0,LPG,NA,2008.0,170000.0,Maruti ,wagon[r LXI
61528.0,petrol,NA,2012.0,255000.0,Maruti ,wagon[r LXI
39652.0,petrol,NA,2009.0,315000.0,Maruti ,wagon[r LXI
64748.0,LPG,NA,2008.0,170000.0,Maruti ,wagon[r LXI
168082.0,petrol,NA,2008.0,125000.0,Maruti ,wagon[r LXI
61528.0,petrol,NA,2012.0,255000.0,Maruti ,wagon[r LXI
39652.0,petrol,NA,2009.0,315000.0,Maruti ,wagon[r LXI
64748.0,LPG,NA,2008.0,170000.0,Maruti ,wagon[r LXI
168082.0,petrol,NA,2008.0,125000.0,Maruti ,wagon[r LXI
61528.0,petrol,NA,2012.0,255000.0,Maruti ,wagon[r LXI
39652.0,petrol,NA,2009.0,315000.0,Maruti ,wagon[r LXI
64748.0,LPG,NA,2008.0,170000.0,Maruti ,wagon[r LXI
168082.0,petrol,NA,2008.0,125000.0,Maruti ,wagon[r LXI
61528.0,petrol,NA,2012.0,255000.0,Maruti ,wagon[r LXI
64748.0,LPG,NA,2008.0,170000.0,Maruti ,wagon[r LXI
168082.0,petrol,NA,2008.0,125000.0,Maruti ,wagon[r LXI
61528.0,petrol,NA,2012.0,255000.0,Maruti ,wagon[r LXI
64748.0,LPG,NA,2008.0,170000.0,Maruti ,wagon[r LXI
168082.0,petrol,NA,2008.0,125000.0,Maruti ,wagon[r LXI
61528.0,petrol,NA,2012.0,255000.0,Maruti ,wagon[r LXI
61528.0,petrol,NA,2012.0,255000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
37355.0,petrol,NA,2016.0,325000.0,Maruti ,wagon[r LXI
39652.0,petrol,NA,2009.0,315000.0,Maruti ,wagon[r LXI
104000.0,petrol,NA,2007.0,165000.0,Maruti ,wagon[r LXI
71652.0,CNG,NA,2011.0,260000.0,Maruti ,wagon[r LXI
122194.0,CNG,NA,2011.0,250000.0,Maruti ,wagon[r LXI
134125.0,LPG,NA,2012.0,215000.0,Maruti ,wagon[r LXI
71652.0,CNG,NA,2011.0,260000.0,Maruti ,wagon[r LXI
104000.0,petrol,NA,2007.0,165000.0,Maruti ,wagon[r LXI
37355.0,petrol,NA,2016.0,325000.0,Maruti ,wagon[r LXI
134125.0,LPG,NA,2012.0,215000.0,Maruti ,wagon[r LXI
39652.0,petrol,NA,2009.0,315000.0,Maruti ,wagon[r LXI
71652.0,CNG,NA,2011.0,260000.0,Maruti ,wagon[r LXI
104000.0,petrol,NA,2007.0,165000.0,Maruti ,wagon[r LXI
37355.0,petrol,NA,2016.0,325000.0,Maruti ,wagon[r LXI
122194.0,CNG,NA,2011.0,250000.0,Maruti ,wagon[r LXI
104000.0,petrol,NA,2007.0,165000.0,Maruti ,wagon[r LXI
71652.0,CNG,NA,2011.0,260000.0,Maruti ,wagon[r LXI
134125.0,LPG,NA,2012.0,215000.0,Maruti ,wagon[r LXI
105051.0,petrol,NA,2008.0,135000.0,Maruti ,wagon[r LXI
122194.0,CNG,NA,2011.0,250000.0,Maruti ,wagon[r LXI
39652.0,petrol,NA,2009.0,315000.0,Maruti ,wagon[r LXI
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
122194.0,CNG,NA,2011.0,250000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
134125.0,LPG,NA,2012.0,215000.0,Maruti ,wagon[r LXI
122194.0,CNG,NA,2011.0,250000.0,Maruti ,wagon[r LXI
134125.0,LPG,NA,2012.0,215000.0,Maruti ,wagon[r LXI
122194.0,CNG,NA,2011.0,250000.0,Maruti ,wagon[r LXI
134125.0,LPG,NA,2012.0,215000.0,Maruti ,wagon[r LXI
122194.0,CNG,NA,2011.0,250000.0,Maruti ,wagon[r LXI
105051.0,petrol,NA,2008.0,135000.0,Maruti ,wagon[r LXI
134125.0,LPG,NA,2012.0,215000.0,Maruti ,wagon[r LXI
122194.0,CNG,NA,2011.0,250000.0,Maruti ,wagon[r LXI
134125.0,LPG,NA,2012.0,215000.0,Maruti ,wagon[r LXI
105051.0,petrol,NA,2008.0,135000.0,Maruti ,wagon[r LXI
71652.0,CNG,NA,2011.0,260000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
71652.0,CNG,NA,2011.0,260000.0,Maruti ,wagon[r LXI
104000.0,petrol,NA,2007.0,165000.0,Maruti ,wagon[r LXI
37355.0,petrol,NA,2016.0,325000.0,Maruti ,wagon[r LXI
29707.0,petrol,NA,2007.0,170000.0,Maruti ,wagon[r LXI
29707.0,petrol,NA,2007.0,170000.0,Maruti ,wagon[r LXI
29707.0,petrol,NA,2007.0,170000.0,Maruti ,wagon[r LXI
29707.0,petrol,NA,2007.0,170000.0,Maruti ,wagon[r LXI
29707.0,petrol,NA,2007.0,170000.0,Maruti ,wagon[r LXI
29707.0,petrol,NA,2007.0,170000.0,Maruti ,wagon[r LXI
29707.0,petrol,NA,2007.0,170000.0,Maruti ,wagon[r LXI
29707.0,petrol,NA,2007.0,170000.0,Maruti ,wagon[r LXI
98589.0,petrol,NA,2013.0,245000.0,Maruti ,wagon[r LXI
100443.0,CNG,NA,2011.0,255000.0,Maruti ,wagon[r LXI
29707.0,petrol,NA,2007.0,170000.0,Maruti ,wagon[r LXI
79223.0,LPG,NA,2007.0,160000.0,Maruti ,wagon[r LXI
118500.0,CNG,NA,2014.0,300000.0,Maruti ,wagon[r LXI
118500.0,CNG,NA,2014.0,300000.0,Maruti ,wagon[r LXI
83710.0,CNG,NA,2013.0,300000.0,Maruti ,wagon[r LXI
118500.0,CNG,NA,2014.0,300000.0,Maruti ,wagon[r LXI
79223.0,LPG,NA,2007.0,160000.0,Maruti ,wagon[r LXI
79223.0,LPG,NA,2007.0,160000.0,Maruti ,wagon[r LXI
100443.0,CNG,NA,2011.0,255000.0,Maruti ,wagon[r LXI
79223.0,LPG,NA,2007.0,160000.0,Maruti ,wagon[r LXI
100443.0,CNG,NA,2011.0,255000.0,Maruti ,wagon[r LXI
79223.0,LPG,NA,2007.0,160000.0,Maruti ,wagon[r LXI
100443.0,CNG,NA,2011.0,255000.0,Maruti ,wagon[r LXI
79223.0,LPG,NA,2007.0,160000.0,Maruti ,wagon[r LXI
100443.0,CNG,NA,2011.0,255000.0,Maruti ,wagon[r LXI
79223.0,LPG,NA,2007.0,160000.0,Maruti ,wagon[r LXI
100443.0,CNG,NA,2011.0,255000.0,Maruti ,wagon[r LXI
79223.0,LPG,NA,2007.0,160000.0,Maruti ,wagon[r LXI
100443.0,CNG,NA,2011.0,255000.0,Maruti ,wagon[r LXI
79223.0,LPG,NA,2007.0,160000.0,Maruti ,wagon[r LXI
118500.0,CNG,NA,2014.0,300000.0,Maruti ,wagon[r LXI
90732.0,petrol,NA,2005.0,80000.0,Maruti ,wagon[r LX
76077.0,petrol,NA,2011.0,270000.0,Maruti ,wagon[r LXI
98589.0,petrol,NA,2013.0,245000.0,Maruti ,wagon[r LXI
105051.0,petrol,NA,2008.0,135000.0,Maruti ,wagon[r LXI
71652.0,CNG,NA,2011.0,260000.0,Maruti ,wagon[r LXI
104000.0,petrol,NA,2007.0,165000.0,Maruti ,wagon[r LXI
37355.0,petrol,NA,2016.0,325000.0,Maruti ,wagon[r LXI
39652.0,petrol,NA,2009.0,315000.0,Maruti ,wagon[r LXI
71652.0,CNG,NA,2011.0,260000.0,Maruti ,wagon[r LXI
104000.0,petrol,NA,2007.0,165000.0,Maruti ,wagon[r LXI
